app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022678.3433279992,0.0,278.3433279992314,71,278.3433279992314,googlenet,0.07731759111089762
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022681.229266882,0.725,280.50426688196603,71,280.50426688196603,resnet50,0.07791785191165723
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022682.2399919032,0.926,281.313991903211,71,281.313991903211,resnet50,0.07814277552866972
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022686.5936419964,0.0,286.59364199638367,71,286.59364199638367,googlenet,0.07960934499899547
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022691.352011919,0.791,290.56101191905327,71,290.56101191905327,resnet50,0.08071139219973703
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022695.7617180347,0.01,295.75171803473495,71,295.75171803473495,inception,0.0821532550096486
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022696.8755168916,0.0,296.8755168915959,71,296.8755168915959,googlenet,0.08246542135877664
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022701.7835450172,0.01,301.7735450172331,71,301.7735450172331,inception,0.0838259847270092
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022703.4018158911,0.009,303.39281589118764,71,303.39281589118764,inception,0.08427578219199656
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022703.8525300026,0.0,303.852530002594,71,303.852530002594,googlenet,0.08440348055627611
